                                158, 158, 159, 159    7, 11, 12, 16       
                                159, 160, 160, 160    18, 10, 14, 16      
                                161, 161, 162, 163    12, 21, 23, 23      
                                164, 165, 170, 170    40, 30, 11, 21      
                                170, 170, 170, 170    36, 50, 61, 75      
                                172, 173, 174, 175    8, 5, 5, 5          
                                176, 177, 178, 179    11, 5, 5, 5         
                                182, 182, 186, 187    43, 46, 6, 2        
                                189, 191, 192, 196    5, 11, 11, 19       
                                197, 202, 203, 205    6, 13, 5, 1         
                                221, 228, 228, 229    19, 8, 47, 57       
                                230, 231, 232, 233    9, 53, 15, 5        
                                237, 246, 253, 254    30, 20, 8, 7        
                                255, 256, 257, 258    5, 5, 5, 5          
                                259, 259, 261, 262    29, 32, 8, 6        
                                262, 262, 263, 264    20, 32, 19, 7       
                                268, 269, 270, 271    10, 8, 20, 18       
                                272, 273, 274, 275    21, 18, 18, 5       
                                280, 282, 283, 285    24, 21, 14, 28      
үйлчлэгч                        16, 98, 101, 111      4, 8, 2, 14         
тодорхойлолт                    18                    6                   
хэрэглэгч                       19                    3                   
аж ахуйн нэгж                   20, 21, 33, 34        5, 5, 28, 6         
                                70, 86, 87, 88        3, 4, 4, 3          
                                131, 145, 154, 246    9, 6, 12, 17        
                                280                   8                   
нэгж                            20, 276, 284, 298     3, 18, 14, 9        
                                299                   28                  
хөрөнгө                         21, 95, 95, 141       3, 3, 13, 8         
                                145, 145, 149, 227    25, 34, 6, 9        
                                228, 228              15, 44              
ажил                            22, 22, 33, 35        3, 7, 17, 14        
                                35, 69, 71, 71        23, 14, 2, 14       
                                75, 78, 97, 97        5, 11, 7, 21        
                                109, 111, 115, 116    8, 7, 4, 4          
                                117, 122, 161, 284    8, 3, 3, 3          
                                299                   14                  
үйлчилгээ                       22, 22, 22, 33        4, 15, 20, 19       
                                35, 75, 78, 97        24, 6, 12, 22       
                                100, 101, 111, 122    2, 7, 4, 4          
                                133, 161, 180, 181    8, 4, 11, 6         
                                277, 284              9, 4                
зорчигч                         22, 181, 277          16, 2, 5            
ачаа                            22, 181, 277          18, 4, 7            
гэр бүл                         24, 25, 67, 68        13, 13, 5, 5        
                                133, 135, 199         11, 4, 8            
мал                             24, 25, 28, 29        4, 4, 10, 10        
                                191, 192              7, 7                
этгээд                          28, 29, 33, 164       3, 3, 16, 5         
                                164, 164, 164, 196    12, 25, 38, 7       
                                280                   15                  
оршин суугч бус                 33, 39, 44, 50        8, 12, 3, 15        
                                56, 162, 163, 164     7, 5, 3, 9          
                                164                   22                  
гүйцэтгэгч                      33                    18                  
эд хөрөнгө                      34, 91, 93            3, 3, 2             
үйл ажиллагаа                   35, 74, 76, 78        3, 7, 10, 3         
                                79, 79, 134, 136      3, 8, 4, 30         
татвар төлөгч                   37, 49, 133, 134      4, 2, 2, 2          
                                231, 240, 268, 280    2, 2, 2, 2          
                                283, 287, 289, 291    2, 2, 2, 2          
                                293                   2                   
татварын жил                    38, 47, 47, 55        2, 8, 13, 10        
                                56, 229, 244, 245     14, 48, 19, 16      
                                270, 271, 272, 273    9, 9, 9, 9          
                                274, 280, 287, 287    9, 36, 4, 9         
                                294, 295, 296         8, 11, 11           
гадаадын иргэн                  38, 48, 199           22, 20, 5           
харьяалалгүй хүн                38                    24                  
иргэн                           38, 70, 179, 190      21, 7, 17, 12       
                                190, 227, 228, 229    23, 3, 3, 3         
                                230, 237              3, 22               
байнга оршин суугч              39, 40, 43, 45        6, 3, 7, 14         
                                48, 49, 50, 55        29, 32, 6, 3        
                                221, 244, 270, 271    9, 3, 3, 3          
                                272, 273, 274, 285    3, 3, 3, 3          
хангагч                         40, 110, 111, 131     15, 11, 5, 20       
                                137                   10                  
монгол улсаас эх үүсвэртэй олсон орлого  42, 56, 162, 163      15, 19, 14, 12      
монгол улсад олсон орлого       42                    10                  
төрийн албан хаагч              45                    8                   
монгол улсын хил                46                    6                   
тохиолдол                       46, 165, 170, 170     19, 10, 23, 38      
                                170, 229, 264, 295    63, 37, 17, 23      
                                296                   22                  
гэр бүлийн гишүүн               48                    23                  
газар                           48, 71, 110, 190      10, 3, 2, 9         
                                190, 195, 227, 231    16, 2, 24, 9        
                                236, 238, 301         6, 11, 23           
байгууллага                     48, 49, 70, 113       13, 21, 6, 3        
                                190                   20                  
салбар                          48                    16                  
хөдөлмөрийн гэрээ               49                    17                  
зөвшөөрөл                       49, 276, 276, 277     23, 10, 21, 12      
                                284                   6                   
захиргааны байгууллага          50, 138, 242, 247     35, 15, 17, 19      
                                278                   18                  
журам                           50, 111, 138, 242     30, 12, 10, 12      
                                247, 252, 289, 295    14, 12, 27, 5       
                                296, 297, 301         5, 15, 18           
хариуцагч                       50, 138, 242, 247     33, 13, 15, 17      
                                278                   16                  
гадаад улсад олсон орлого       55, 199               20, 11              
гадаад улсаас олсон орлого      55, 199               20, 11              
нэмэгдэл                        66, 66, 71, 107       12, 14, 21, 7       
                                198                   8                   
тэтгэвэр                        66, 188               19, 8               
тэтгэмж                         66, 67, 71, 188       20, 9, 22, 9        
ажилтан                         67, 68, 97, 109       3, 3, 13, 10        
                                110, 112              7, 7                
бэлэг                           68                    9                   
зөвлөл                          69, 69, 69, 69        3, 5, 9, 12         
бусад этгээд                    70, 102               9, 4                
хуулийн этгээд                  71, 74, 190, 190      5, 4, 10, 21        
үүрэг гүйцэтгэгч                71                    15                  
мэргэжил                        75, 116, 229, 229     4, 16, 26, 43       
                                230                   19                  
ажил гүйцэтгэх, үйлчилгээ үзүүлэх  76                    5                   
бүтээгдэхүүн                    76, 77, 133, 221      2, 10, 5, 3         
үйлдвэрлэгч                     76, 133, 221          3, 4, 4             
шинэ бүтээл                     77                    8                   
ашигтай загвар                  77                    12                  
зохион бүтээгч                  77                    14                  
спортын тэмцээн                 77, 120, 159          16, 2, 2            
зохион байгуулагч               77                    20                  
бүтээл                          77                    6                   
зам                             77, 196               24, 17              
төлбөр                          78, 98, 99, 99        7, 2, 7, 12         
                                101, 102, 106, 188    10, 9, 10, 10       
                                195, 196, 231, 235    10, 15, 49, 3       
бараа                           78, 97, 238           10, 20, 7           
биет бус хөрөнгө                92                    7                   
үнэт цаас                       94, 152, 152, 153     2, 6, 16, 5         
                                182, 259              16, 9               
шуудан                          97, 97, 109, 117      17, 24, 14, 5       
                                156                   7                   
тээврийн хэрэгсэл               98, 277               6, 21               
хөнгөлөлт                       98, 137, 184, 185     4, 21, 3, 3         
                                188, 201, 202, 203    13, 5, 22, 10       
                                206, 227, 227, 228    3, 33, 44, 51       
                                228, 229, 230, 231    59, 61, 31, 57      
                                232, 233, 239, 240    19, 9, 16, 9        
                                241, 241, 242, 263    3, 25, 10, 11       
                                263, 265, 286, 286    21, 19, 11, 29      
                                291, 292, 293, 294    8, 6, 7, 6          
ашиглалт                        99, 134               3, 22               
түлш                            99, 231, 231          10, 22, 26          
жолооч                          101                   3                   
өр                              102                   7                   
зээл                            103, 103, 112, 112    2, 7, 9, 14         
                                227, 227, 227, 228    8, 27, 34, 14       
хүү                             103, 103, 103, 112    3, 5, 8, 10         
                                112, 112, 182, 195    12, 15, 42, 11      
                                227, 227, 259, 260    28, 35, 28, 7       
даатгалын хураамж               104, 116              11, 18              
сургалтын төлбөр                105, 229, 230         4, 54, 14           
сууц                            112                   2                   
эрүүл мэнд                      116                   11                  
осол                            116                   14                  
даатгагч                        129                   27                  
мөрдөгч                         131, 306              36, 12              
үйл ажиллагааны зардал          133                   18                  
гүйцэтгэх ажил                  133                   6                   
тоног төхөөрөмж                 134, 231, 231, 238    11, 17, 29, 5       
барилгын гэрээ                  134                   13                  
нийгмийн даатгал                135                   10                  
татварын алба                   136, 289, 295, 299    24, 24, 25, 2       
хүсэлт                          136, 136, 137, 138    19, 22, 32, 5       
                                161, 279              14, 15              
хувьцаа                         145, 145, 152, 152    21, 32, 5, 15       
                                153, 182, 182, 259    4, 27, 35, 20       
үл хөдлөх эд хөрөнгө            148                   5                   
төрийн байгууллага              150                   4                   
үнэлгээ                         154                   5                   
аж ахуйн үйл ажиллагаа          164                   15                  
тал                             164                   41                  
талууд                          164                   41                  
нийслэл                         179, 237, 237         16, 5, 38           
өрийн хэрэгсэл                  182, 259              25, 18              
нэгж эрх                        182, 182, 259         28, 36, 21          
нээлт                           182, 236, 259         23, 17, 16          
олон улсын байгууллага          190                   3                   
мал бүхий этгээд                191, 192              3, 3                
өрийн бичиг                     195                   7                   
банк                            195, 228, 260         6, 10, 10           
анз                             195                   12                  
газар эзэмших                   196                   9                   
гэрчилгээ                       196, 276, 277, 278    13, 22, 16, 12      
хүнс                            223                   2                   
үр                              223, 224              5, 4                
ургамал                         225                   2                   
орон сууц                       227, 228, 228         13, 28, 39          
санхүүгийн байгууллага          228, 260              11, 11              
техникийн боловсрол             229, 230              28, 21              
оюутан-цэрг                     229                   31                  
оюутан                          229                   31                  
оюутан-цэрэг                    229                   31                  
суралцагч                       229, 230              33, 26              
сэргээгдэх эрчим хүч            231                   14                  
стандарт                        231                   31                  
хандив                          232                   11                  
сум                             237, 237, 237, 237    2, 13, 35, 46       
                                237                   54                  
сонгогч                         240, 292              12, 17              
баталгаажуулах                  247                   7                   
суутган төлөгч                  252                   5                   
харилцах данс                   260                   4                   
татвар төлөгчийн дугаар         262                   11                  
татварын бүртгэл                262                   33                  
мэдээлэл                        262                   27                  
бичил худалдаа, ажил, үйлчилгээ эрхлэгч  276                   5                   
захиргаа                        276, 284, 298         17, 13, 8           
хураагч                         276, 284              29, 21              
тайлан                          279, 279, 286, 286    7, 20, 19, 24       
                                287, 299              14, 10              
татварын тайлан                 281                   4                   
сан                             298, 299              11, 27              
хяналт тавих                    301                   14                  
гишүүн                          301                   24                  
