	id	doc_id	term_id
175288	728011	MNCLW00728	3940032
175287	728011	MNCLW00728	6140032
175286	728007	MNCLW00728	6140037
175285	728007	MNCLW00728	6140036
175292	728011	MNCLW00728	6140038
175315	729011	MNCLW00729	1480013
175329	729056	MNCLW00729	5130036
175324	729055	MNCLW00729	6140027
175323	729055	MNCLW00729	6140033
175313	729010	MNCLW00729	6140068
175312	729009	MNCLW00729	6140038
175309	729009	MNCLW00729	5130018
175308	729009	MNCLW00729	3940032
175307	729009	MNCLW00729	6140032
175306	729006	MNCLW00729	6140037
175305	729006	MNCLW00729	6140036
175310	729009	MNCLW00729	5720066
175565	731102	MNCLW00731	1400018
175543	731097	MNCLW00731	687
175545	731097	MNCLW00731	4940019
175546	731098	MNCLW00731	547
175560	731101	MNCLW00731	7410021
175551	731098	MNCLW00731	3790013
175542	731097	MNCLW00731	730024
175561	731101	MNCLW00731	6350014
175563	731102	MNCLW00731	1162
175550	731098	MNCLW00731	506
175540	731096	MNCLW00731	8360018
175509	731087	MNCLW00731	4350014
175526	731091	MNCLW00731	6700045
175508	731087	MNCLW00731	3300025
175506	731087	MNCLW00731	5950065
175494	731083	MNCLW00731	6700056
175469	731072	MNCLW00731	2340031
175450	731065	MNCLW00731	2410018
175449	731065	MNCLW00731	816
175448	731063	MNCLW00731	1770027
175439	731056	MNCLW00731	6870045
175537	731096	MNCLW00731	1950019
175572	731105	MNCLW00731	846
175799	731198	MNCLW00731	2650023
175574	731106	MNCLW00731	6870032
175962	731278	MNCLW00731	316
175929	731256	MNCLW00731	4350015
175928	731256	MNCLW00731	8360021
175910	731242	MNCLW00731	2650031
175900	731240	MNCLW00731	3980016
175811	731202	MNCLW00731	617
175434	731053	MNCLW00731	2440026
175725	731170	MNCLW00731	6770048
175720	731167	MNCLW00731	2410021
175719	731167	MNCLW00731	794
175697	731161	MNCLW00731	450
175677	731148	MNCLW00731	2310023
175675	731148	MNCLW00731	5660016
175673	731147	MNCLW00731	5720230
175662	731141	MNCLW00731	6930014
175653	731129	MNCLW00731	8260054
175650	731129	MNCLW00731	356
175635	731124	MNCLW00731	4940018
175617	731118	MNCLW00731	4360013
175612	731116	MNCLW00731	6140040
175580	731107	MNCLW00731	190
175573	731105	MNCLW00731	303
175426	731048	MNCLW00731	2650021
175809	731201	MNCLW00731	1470023
175420	731040	MNCLW00731	6700020
175372	731028	MNCLW00731	7310025
175370	731027	MNCLW00731	8360012
175369	731027	MNCLW00731	7310024
175367	731026	MNCLW00731	1460019
175365	731023	MNCLW00731	1980021
175364	731023	MNCLW00731	1980016
175363	731022	MNCLW00731	1210
175362	731020	MNCLW00731	7310023
175359	731019	MNCLW00731	6720020
175357	731019	MNCLW00731	8360013
175355	731019	MNCLW00731	3940032
175353	731018	MNCLW00731	6320014
175349	731015	MNCLW00731	5720082
175347	731015	MNCLW00731	2770030
175346	731015	MNCLW00731	205
175345	731015	MNCLW00731	2310022
175344	731013	MNCLW00731	4940013
175339	731003	MNCLW00731	5720223
175338	731003	MNCLW00731	7310033
175337	731002	MNCLW00731	938
175421	731040	MNCLW00731	7310037
175373	731029	MNCLW00731	7950016
175374	731029	MNCLW00731	6700032
175351	731016	MNCLW00731	4370021
175376	731029	MNCLW00731	6700042
175375	731029	MNCLW00731	7310026
175417	731039	MNCLW00731	6520029
175415	731039	MNCLW00731	6700018
175414	731039	MNCLW00731	2650024
175413	731038	MNCLW00731	7310035
175411	731037	MNCLW00731	3180025
175419	731040	MNCLW00731	5580013
175405	731036	MNCLW00731	7310036
175404	731036	MNCLW00731	7310034
175402	731036	MNCLW00731	2520016
175401	731036	MNCLW00731	1480013
175410	731037	MNCLW00731	7780022
175391	731033	MNCLW00731	7310030
175377	731029	MNCLW00731	7920013
175397	731035	MNCLW00731	7310032
175378	731029	MNCLW00731	1172
175379	731029	MNCLW00731	7950013
175382	731030	MNCLW00731	4370018
175381	731030	MNCLW00731	6320016
175384	731031	MNCLW00731	4370019
175386	731032	MNCLW00731	4370020
175390	731033	MNCLW00731	1800014
175383	731030	MNCLW00731	531
176059	732059	MNCLW00732	5950065
176053	732053	MNCLW00732	3940016
176058	732058	MNCLW00732	4360014
176054	732053	MNCLW00732	955
176075	732073	MNCLW00732	333
176051	732053	MNCLW00732	6270026
176042	732045	MNCLW00732	3830015
176047	732049	MNCLW00732	4360020
176044	732046	MNCLW00732	5720066
176031	732042	MNCLW00732	2310023
176079	732074	MNCLW00732	6140040
176029	732041	MNCLW00732	846
176049	732050	MNCLW00732	1880017
176082	732080	MNCLW00732	433
176122	732108	MNCLW00732	621
176085	732081	MNCLW00732	1030
176090	732084	MNCLW00732	4370021
176096	732088	MNCLW00732	794
176097	732088	MNCLW00732	2410021
176100	732089	MNCLW00732	3180013
176107	732099	MNCLW00732	1003
176108	732101	MNCLW00732	3500017
176112	732103	MNCLW00732	1210
176116	732106	MNCLW00732	5890017
176125	732114	MNCLW00732	1373
176126	732114	MNCLW00732	8260054
176131	732117	MNCLW00732	3300017
176133	732118	MNCLW00732	1950019
176028	732041	MNCLW00732	506
176083	732080	MNCLW00732	547
176025	732039	MNCLW00732	2410035
176030	732042	MNCLW00732	5720230
176021	732037	MNCLW00732	3180023
176023	732038	MNCLW00732	4940018
175968	732002	MNCLW00732	938
175970	732013	MNCLW00732	4940013
175971	732015	MNCLW00732	5830012
175972	732016	MNCLW00732	7320017
175975	732019	MNCLW00732	1680029
175977	732021	MNCLW00732	2310022
175978	732021	MNCLW00732	2770030
175979	732021	MNCLW00732	7320018
175980	732021	MNCLW00732	5720082
175981	732021	MNCLW00732	2440026
175983	732022	MNCLW00732	205
175986	732022	MNCLW00732	7320019
175988	732023	MNCLW00732	1650016
175969	732010	MNCLW00732	6770048
175992	732023	MNCLW00732	8360012
175991	732023	MNCLW00732	1770027
176016	732035	MNCLW00732	718
176013	732029	MNCLW00732	20015
176005	732024	MNCLW00732	250024
176003	732024	MNCLW00732	1470023
176002	732024	MNCLW00732	250022
176017	732037	MNCLW00732	928
175998	732023	MNCLW00732	7320020
175993	732023	MNCLW00732	6320014
176000	732023	MNCLW00732	5720223
176020	732037	MNCLW00732	1172
175995	732023	MNCLW00732	1670032
175997	732023	MNCLW00732	6320016
175994	732023	MNCLW00732	303
176394	733135	MNCLW00733	7810020
176360	733116	MNCLW00733	6700020
176393	733134	MNCLW00733	7350022
176391	733134	MNCLW00733	770016
176390	733133	MNCLW00733	1470023
176388	733133	MNCLW00733	7110015
176385	733131	MNCLW00733	1980013
176366	733119	MNCLW00733	7900020
176363	733117	MNCLW00733	1950019
176362	733117	MNCLW00733	2720018
176361	733116	MNCLW00733	8270012
176389	733133	MNCLW00733	250022
176322	733098	MNCLW00733	794
176353	733115	MNCLW00733	1004
176344	733110	MNCLW00733	437
176329	733102	MNCLW00733	5660016
176328	733101	MNCLW00733	250019
176323	733098	MNCLW00733	2410021
176318	733096	MNCLW00733	5720066
176317	733096	MNCLW00733	5660018
176313	733094	MNCLW00733	2310013
176310	733094	MNCLW00733	2340031
176301	733090	MNCLW00733	350026
176300	733090	MNCLW00733	6140040
176409	733152	MNCLW00733	507
176354	733115	MNCLW00733	1006
176412	733154	MNCLW00733	5100016
176519	733201	MNCLW00733	4360015
176428	733165	MNCLW00733	6700045
176296	733089	MNCLW00733	7310025
176587	733236	MNCLW00733	2770030
176586	733235	MNCLW00733	316
176582	733226	MNCLW00733	3890013
176581	733226	MNCLW00733	5110031
176578	733226	MNCLW00733	928
176575	733225	MNCLW00733	1373
176569	733223	MNCLW00733	7060027
176567	733221	MNCLW00733	1404
176533	733207	MNCLW00733	1030
176531	733205	MNCLW00733	506
176529	733204	MNCLW00733	4940018
176525	733204	MNCLW00733	250024
176516	733201	MNCLW00733	8260049
176514	733200	MNCLW00733	204
176504	733193	MNCLW00733	1840032
176502	733192	MNCLW00733	846
176497	733191	MNCLW00733	3980016
176495	733190	MNCLW00733	807
176494	733190	MNCLW00733	5100019
176481	733186	MNCLW00733	8270017
176588	733236	MNCLW00733	2310022
176476	733183	MNCLW00733	5490020
176455	733173	MNCLW00733	248
176452	733173	MNCLW00733	710024
176424	733164	MNCLW00733	5560021
176290	733088	MNCLW00733	2650025
176478	733183	MNCLW00733	6190023
176266	733073	MNCLW00733	5720223
176189	733031	MNCLW00733	7330027
176187	733031	MNCLW00733	7950018
176184	733030	MNCLW00733	5190019
176181	733029	MNCLW00733	6700018
176176	733029	MNCLW00733	6770048
176174	733028	MNCLW00733	7350014
176173	733028	MNCLW00733	7350016
176171	733027	MNCLW00733	8360012
176164	733024	MNCLW00733	1060
176163	733024	MNCLW00733	7350021
176160	733021	MNCLW00733	7350013
176159	733021	MNCLW00733	531
176158	733020	MNCLW00733	1480013
176152	733017	MNCLW00733	7330026
176151	733017	MNCLW00733	5490025
176147	733015	MNCLW00733	4940013
176146	733012	MNCLW00733	6570015
176145	733012	MNCLW00733	4350014
176144	733012	MNCLW00733	6450010
176143	733012	MNCLW00733	1570029
176141	733012	MNCLW00733	1570016
176140	733012	MNCLW00733	2770016
176138	733010	MNCLW00733	7330021
176137	733005	MNCLW00733	7330020
176268	733075	MNCLW00733	7350025
176190	733031	MNCLW00733	1460019
176191	733031	MNCLW00733	1460020
176139	733010	MNCLW00733	7350023
176195	733033	MNCLW00733	7330029
176192	733032	MNCLW00733	7330028
176262	733071	MNCLW00733	5490024
176248	733061	MNCLW00733	303
176247	733059	MNCLW00733	6350015
176246	733059	MNCLW00733	450
176245	733059	MNCLW00733	2520016
176243	733057	MNCLW00733	205
176242	733057	MNCLW00733	2440026
176239	733052	MNCLW00733	6570014
176235	733051	MNCLW00733	6060018
176233	733050	MNCLW00733	6770050
176226	733045	MNCLW00733	7330041
176254	733065	MNCLW00733	433
176221	733044	MNCLW00733	7330040
176222	733044	MNCLW00733	58
176200	733035	MNCLW00733	7330031
176201	733036	MNCLW00733	7330032
176204	733037	MNCLW00733	7330033
176207	733039	MNCLW00733	6140041
176198	733034	MNCLW00733	8160014
176210	733040	MNCLW00733	7350024
176211	733041	MNCLW00733	8160024
176213	733041	MNCLW00733	7330037
176214	733042	MNCLW00733	8270019
176208	733039	MNCLW00733	7330035
176220	733043	MNCLW00733	7330039
176589	734002	MNCLW00734	938
176741	735119	MNCLW00735	6140040
176755	735126	MNCLW00735	1044
176757	735127	MNCLW00735	6370011
176764	735131	MNCLW00735	4850013
176760	735128	MNCLW00735	710024
176766	735131	MNCLW00735	4360020
176730	735110	MNCLW00735	506
176772	735136	MNCLW00735	2310013
176758	735128	MNCLW00735	248
176768	735134	MNCLW00735	7110015
176691	735082	MNCLW00735	4940019
176712	735094	MNCLW00735	1373
176708	735090	MNCLW00735	2310023
176705	735090	MNCLW00735	617
176696	735084	MNCLW00735	1470023
176689	735080	MNCLW00735	5720230
176686	735076	MNCLW00735	8140013
176685	735076	MNCLW00735	536
176682	735072	MNCLW00735	1007
176783	735144	MNCLW00735	6700020
176679	735070	MNCLW00735	6350015
176716	735098	MNCLW00735	3500017
176787	735146	MNCLW00735	5830012
176871	735199	MNCLW00735	928
176794	735149	MNCLW00735	5630019
176677	735066	MNCLW00735	350026
176923	735228	MNCLW00735	846
176921	735226	MNCLW00735	437
176919	735225	MNCLW00735	791
176911	735218	MNCLW00735	5100019
176906	735214	MNCLW00735	7810014
176895	735210	MNCLW00735	6320014
176884	735204	MNCLW00735	5170022
176882	735203	MNCLW00735	7060025
176875	735199	MNCLW00735	1172
176793	735149	MNCLW00735	2760009
176873	735199	MNCLW00735	4380045
176855	735189	MNCLW00735	8270012
176844	735184	MNCLW00735	770016
176832	735179	MNCLW00735	1570029
176830	735179	MNCLW00735	1570016
176824	735174	MNCLW00735	1030
176816	735165	MNCLW00735	1460020
176815	735165	MNCLW00735	1460019
176814	735165	MNCLW00735	1980013
176806	735158	MNCLW00735	1236
176803	735156	MNCLW00735	450
176864	735194	MNCLW00735	8270017
176676	735066	MNCLW00735	5720082
176653	735044	MNCLW00735	2440026
176667	735058	MNCLW00735	2770030
176618	735024	MNCLW00735	7350020
176615	735023	MNCLW00735	1060
176614	735023	MNCLW00735	7350019
176611	735022	MNCLW00735	7350018
176610	735022	MNCLW00735	5660016
176608	735021	MNCLW00735	5100017
176607	735021	MNCLW00735	5100016
176606	735021	MNCLW00735	1480013
176605	735021	MNCLW00735	2770016
176603	735020	MNCLW00735	7350016
176619	735024	MNCLW00735	8360012
176602	735019	MNCLW00735	7350015
176599	735019	MNCLW00735	5490024
176598	735018	MNCLW00735	7350014
176597	735018	MNCLW00735	2310022
176596	735017	MNCLW00735	5490025
176595	735017	MNCLW00735	7350013
176594	735017	MNCLW00735	7330021
176671	735060	MNCLW00735	1670029
176592	735014	MNCLW00735	4940013
176591	735013	MNCLW00735	7330020
176590	735013	MNCLW00735	6450010
176600	735019	MNCLW00735	5490021
176621	735025	MNCLW00735	7350021
176593	735017	MNCLW00735	6770048
176623	735025	MNCLW00735	7330031
176622	735025	MNCLW00735	7920013
176665	735058	MNCLW00735	356
176662	735056	MNCLW00735	2650023
176655	735046	MNCLW00735	2340031
176654	735044	MNCLW00735	4350013
176652	735044	MNCLW00735	3300017
176651	735044	MNCLW00735	1520015
176650	735044	MNCLW00735	205
176647	735040	MNCLW00735	303
176644	735035	MNCLW00735	5720223
176664	735058	MNCLW00735	5190019
176636	735028	MNCLW00735	1400026
176637	735029	MNCLW00735	7350025
176625	735026	MNCLW00735	5560017
176626	735026	MNCLW00735	1570021
176627	735026	MNCLW00735	7350022
176628	735027	MNCLW00735	6700018
176624	735026	MNCLW00735	3940032
176630	735027	MNCLW00735	7350023
176633	735028	MNCLW00735	7350024
176634	735028	MNCLW00735	1400018
176635	735028	MNCLW00735	531
177100	736099	MNCLW00736	8260054
177112	736109	MNCLW00736	1136
177107	736104	MNCLW00736	1172
177106	736104	MNCLW00736	6700018
177105	736103	MNCLW00736	1650013
177102	736101	MNCLW00736	5720223
177127	736115	MNCLW00736	1680026
177113	736109	MNCLW00736	316
177069	736090	MNCLW00736	5950065
177092	736098	MNCLW00736	5720082
177091	736098	MNCLW00736	2770030
177089	736098	MNCLW00736	617
177063	736088	MNCLW00736	1433
177057	736087	MNCLW00736	1004
177056	736087	MNCLW00736	506
177053	736085	MNCLW00736	5130022
177128	736115	MNCLW00736	5920020
177052	736085	MNCLW00736	1470043
177094	736098	MNCLW00736	507
177130	736116	MNCLW00736	5720230
177172	736135	MNCLW00736	1950019
177136	736117	MNCLW00736	8260038
177046	736080	MNCLW00736	623
177201	736153	MNCLW00736	4360020
177198	736149	MNCLW00736	6140053
177197	736149	MNCLW00736	3940032
177209	736160	MNCLW00736	5660016
177195	736146	MNCLW00736	3830015
177186	736140	MNCLW00736	333
177184	736140	MNCLW00736	730024
177178	736136	MNCLW00736	1520015
177174	736135	MNCLW00736	7310025
177168	736130	MNCLW00736	350026
177167	736130	MNCLW00736	1400028
177166	736130	MNCLW00736	8260034
177165	736128	MNCLW00736	3980019
177146	736121	MNCLW00736	1317
177140	736117	MNCLW00736	8260028
177139	736117	MNCLW00736	8260023
177138	736117	MNCLW00736	8260052
177137	736117	MNCLW00736	752
177135	736117	MNCLW00736	8260033
177043	736079	MNCLW00736	3500017
176941	736015	MNCLW00736	5720066
177031	736073	MNCLW00736	1470023
176971	736044	MNCLW00736	794
176969	736040	MNCLW00736	303
176966	736039	MNCLW00736	928
176962	736038	MNCLW00736	7750013
176958	736035	MNCLW00736	5110028
176956	736034	MNCLW00736	1480013
176955	736033	MNCLW00736	2440026
176951	736026	MNCLW00736	7310033
176972	736044	MNCLW00736	2410021
176950	736020	MNCLW00736	1030
176946	736017	MNCLW00736	1960021
176945	736015	MNCLW00736	1560025
176944	736015	MNCLW00736	7360013
176942	736015	MNCLW00736	6870085
176940	736012	MNCLW00736	4940013
176937	736003	MNCLW00736	2310022
176936	736002	MNCLW00736	938
177032	736073	MNCLW00736	6140040
176948	736020	MNCLW00736	6770048
176975	736045	MNCLW00736	450
176963	736038	MNCLW00736	4940018
176978	736047	MNCLW00736	356
177028	736071	MNCLW00736	2310013
177027	736071	MNCLW00736	5830012
177026	736071	MNCLW00736	1400026
177024	736071	MNCLW00736	1400018
176976	736046	MNCLW00736	205
177016	736066	MNCLW00736	7160014
177015	736066	MNCLW00736	531
177014	736066	MNCLW00736	586
177013	736066	MNCLW00736	3300017
177012	736062	MNCLW00736	3760023
177018	736069	MNCLW00736	29
177005	736061	MNCLW00736	2090016
177002	736059	MNCLW00736	743
176999	736059	MNCLW00736	212
176986	736049	MNCLW00736	6700020
176979	736047	MNCLW00736	5720229
176983	736047	MNCLW00736	4940017
176982	736047	MNCLW00736	846
176981	736047	MNCLW00736	718
177009	736061	MNCLW00736	853
177230	737008	MNCLW00737	5490020
177229	737007	MNCLW00737	5890015
177228	737007	MNCLW00737	5890017
177232	738009	MNCLW00738	3830015
177273	739012	MNCLW00739	791
177272	739012	MNCLW00739	918
177270	739010	MNCLW00739	7410016
177266	739008	MNCLW00739	5720230
177264	739008	MNCLW00739	350026
177254	739006	MNCLW00739	8120015
177255	739006	MNCLW00739	1048
177252	739006	MNCLW00739	1480013
177256	739006	MNCLW00739	2440026
177240	739004	MNCLW00739	794
177239	739004	MNCLW00739	1172
177238	739004	MNCLW00739	205
177237	739004	MNCLW00739	8360012
177236	739004	MNCLW00739	7410021
177235	739004	MNCLW00739	548
177234	739004	MNCLW00739	928
177233	739003	MNCLW00739	6350015
177251	739006	MNCLW00739	6140040
177278	740003	MNCLW00740	6350015
177527	741136	MNCLW00741	617
177536	741139	MNCLW00741	190
177545	741146	MNCLW00741	5100019
177552	741147	MNCLW00741	6700056
177590	741178	MNCLW00741	1002
177849	741298	MNCLW00741	2310022
177589	741178	MNCLW00741	356
177522	741133	MNCLW00741	757
177596	741179	MNCLW00741	536
177571	741164	MNCLW00741	7780025
177518	741133	MNCLW00741	6970016
177485	741111	MNCLW00741	1006
177500	741117	MNCLW00741	2340031
177490	741113	MNCLW00741	1211
177486	741112	MNCLW00741	433
177597	741180	MNCLW00741	1044
177477	741109	MNCLW00741	1650018
177476	741109	MNCLW00741	1400018
177475	741109	MNCLW00741	4840024
177466	741102	MNCLW00741	475
177452	741093	MNCLW00741	6520029
177451	741093	MNCLW00741	2650024
177449	741093	MNCLW00741	1030
177444	741090	MNCLW00741	8120015
177513	741124	MNCLW00741	6550053
177598	741180	MNCLW00741	5720070
177616	741186	MNCLW00741	1400029
177602	741183	MNCLW00741	3300017
177433	741080	MNCLW00741	5720230
177841	741293	MNCLW00741	5660016
177836	741292	MNCLW00741	4840022
177835	741292	MNCLW00741	846
177831	741292	MNCLW00741	5130018
177746	741238	MNCLW00741	2720021
177728	741235	MNCLW00741	1218
177721	741231	MNCLW00741	1770027
177716	741228	MNCLW00741	798
177715	741228	MNCLW00741	1004
177690	741211	MNCLW00741	2310023
177599	741181	MNCLW00741	687
177688	741210	MNCLW00741	316
177680	741206	MNCLW00741	350027
177626	741187	MNCLW00741	6970014
177625	741187	MNCLW00741	6970012
177624	741187	MNCLW00741	1380027
177623	741187	MNCLW00741	1007
177622	741187	MNCLW00741	5250012
177620	741187	MNCLW00741	730024
177618	741186	MNCLW00741	6970013
177617	741186	MNCLW00741	1400028
177611	741186	MNCLW00741	3940032
177606	741184	MNCLW00741	6970022
177681	741206	MNCLW00741	203
177422	741075	MNCLW00741	507
177576	741170	MNCLW00741	1680026
177405	741071	MNCLW00741	8260054
177317	741027	MNCLW00741	5720232
177316	741027	MNCLW00741	2410021
177314	741027	MNCLW00741	350021
177313	741027	MNCLW00741	6350019
177311	741026	MNCLW00741	2310013
177310	741026	MNCLW00741	1480013
177308	741026	MNCLW00741	7410021
177307	741025	MNCLW00741	5720223
177306	741025	MNCLW00741	7410020
177304	741024	MNCLW00741	1373
177303	741024	MNCLW00741	1111
177318	741027	MNCLW00741	794
177302	741024	MNCLW00741	437
177298	741024	MNCLW00741	7410019
177297	741023	MNCLW00741	7410022
177296	741023	MNCLW00741	7410018
177292	741021	MNCLW00741	7410016
177289	741016	MNCLW00741	6350013
177288	741013	MNCLW00741	4940013
177285	741009	MNCLW00741	531
177284	741009	MNCLW00741	5720082
177282	741009	MNCLW00741	205
177281	741003	MNCLW00741	6350015
177412	741073	MNCLW00741	6770048
177299	741024	MNCLW00741	5720233
177321	741028	MNCLW00741	7410023
177283	741009	MNCLW00741	2770030
177324	741029	MNCLW00741	7410024
177322	741029	MNCLW00741	730021
177404	741071	MNCLW00741	6140040
177396	741066	MNCLW00741	6350021
177386	741062	MNCLW00741	3180024
177383	741058	MNCLW00741	3830015
177381	741057	MNCLW00741	4940018
177380	741057	MNCLW00741	3500017
177378	741057	MNCLW00741	547
177370	741054	MNCLW00741	303
177366	741053	MNCLW00741	14
177363	741052	MNCLW00741	1048
177360	741051	MNCLW00741	2440026
177398	741070	MNCLW00741	6970017
177355	741048	MNCLW00741	7020015
177356	741049	MNCLW00741	5470032
177326	741029	MNCLW00741	350026
177328	741030	MNCLW00741	710033
177331	741035	MNCLW00741	6700020
177341	741042	MNCLW00741	918
177327	741030	MNCLW00741	3940016
177349	741044	MNCLW00741	691
177350	741045	MNCLW00741	548
177351	741046	MNCLW00741	928
177342	741042	MNCLW00741	791
177352	741046	MNCLW00741	1172
177850	742003	MNCLW00742	6350015
177855	744004	MNCLW00744	794
178012	745091	MNCLW00745	3790013
178018	745097	MNCLW00745	437
178021	745102	MNCLW00745	1460019
178022	745103	MNCLW00745	1004
178024	745104	MNCLW00745	600013
178028	745113	MNCLW00745	507
178030	745118	MNCLW00745	846
178036	745121	MNCLW00745	6140040
178023	745104	MNCLW00745	5110028
178011	745091	MNCLW00745	1172
177997	745088	MNCLW00745	1288
178009	745091	MNCLW00745	621
178006	745091	MNCLW00745	547
178005	745091	MNCLW00745	928
178003	745090	MNCLW00745	5750022
177996	745087	MNCLW00745	5950065
177993	745085	MNCLW00745	791
177987	745080	MNCLW00745	1030
178039	745123	MNCLW00745	450
177957	745061	MNCLW00745	1373
178010	745091	MNCLW00745	3500017
178040	745123	MNCLW00745	8120015
178111	745202	MNCLW00745	6140027
178045	745129	MNCLW00745	6870041
177955	745060	MNCLW00745	752
178140	745222	MNCLW00745	2410021
178126	745208	MNCLW00745	6320014
178125	745208	MNCLW00745	6140053
178123	745207	MNCLW00745	8260034
178117	745204	MNCLW00745	4350013
178115	745203	MNCLW00745	4360020
178113	745202	MNCLW00745	5130022
178112	745202	MNCLW00745	5660016
178042	745126	MNCLW00745	240010
178090	745181	MNCLW00745	7830011
178087	745178	MNCLW00745	1880014
178086	745178	MNCLW00745	1730028
178085	745178	MNCLW00745	771
178080	745169	MNCLW00745	5720066
178068	745156	MNCLW00745	356
178067	745156	MNCLW00745	4970027
178062	745151	MNCLW00745	1003
178050	745135	MNCLW00745	1470023
178046	745129	MNCLW00745	240011
178088	745178	MNCLW00745	5720070
177943	745057	MNCLW00745	794
178118	745204	MNCLW00745	1520015
177941	745057	MNCLW00745	2770030
177879	745035	MNCLW00745	7630021
177878	745035	MNCLW00745	1950019
177877	745034	MNCLW00745	2310022
177876	745034	MNCLW00745	5750014
177874	745032	MNCLW00745	303
177873	745031	MNCLW00745	2310015
177871	745031	MNCLW00745	4940019
177870	745031	MNCLW00745	350026
177869	745031	MNCLW00745	2310023
177881	745035	MNCLW00745	8260038
177868	745031	MNCLW00745	5720230
177865	745026	MNCLW00745	6700020
177863	745016	MNCLW00745	767
177862	745016	MNCLW00745	6770048
177861	745014	MNCLW00745	8260058
177860	745011	MNCLW00745	4940013
177859	745010	MNCLW00745	2350015
177858	745008	MNCLW00745	718
177857	745002	MNCLW00745	938
177942	745057	MNCLW00745	5720082
177866	745027	MNCLW00745	5720223
177882	745035	MNCLW00745	205
177872	745031	MNCLW00745	757
177884	745035	MNCLW00745	1960021
177937	745057	MNCLW00745	6350017
177933	745053	MNCLW00745	1007
177932	745053	MNCLW00745	687
177883	745035	MNCLW00745	8260052
177923	745047	MNCLW00745	531
177922	745047	MNCLW00745	1400018
177921	745047	MNCLW00745	1400026
177918	745045	MNCLW00745	1790020
177917	745045	MNCLW00745	4310017
177914	745042	MNCLW00745	333
177905	745040	MNCLW00745	7630020
177930	745052	MNCLW00745	6190023
177903	745039	MNCLW00745	1480014
177885	745035	MNCLW00745	8260028
177904	745039	MNCLW00745	6720020
177886	745035	MNCLW00745	316
177893	745036	MNCLW00745	7360013
177899	745038	MNCLW00745	1800013
177892	745036	MNCLW00745	1670027
177900	745039	MNCLW00745	3940032
177901	745039	MNCLW00745	8260033
177902	745039	MNCLW00745	1480013
178439	746284	MNCLW00746	5100018
178445	746288	MNCLW00746	2720018
178444	746287	MNCLW00746	6700045
178441	746285	MNCLW00746	1980016
178452	746298	MNCLW00746	1172
178440	746285	MNCLW00746	6700056
178449	746292	MNCLW00746	3300017
178389	746228	MNCLW00746	6140023
178310	746174	MNCLW00746	3980016
178349	746200	MNCLW00746	2340031
178341	746195	MNCLW00746	6140037
178288	746154	MNCLW00746	303
178282	746150	MNCLW00746	6140040
178272	746137	MNCLW00746	356
178268	746132	MNCLW00746	506
178455	746307	MNCLW00746	4940019
178363	746210	MNCLW00746	1008
178457	746309	MNCLW00746	450
178621	746525	MNCLW00746	730039
178472	746353	MNCLW00746	2310022
178267	746131	MNCLW00746	4940013
178610	746511	MNCLW00746	8120015
178600	746502	MNCLW00746	5720223
178592	746493	MNCLW00746	794
178563	746466	MNCLW00746	1004
178554	746457	MNCLW00746	5170022
178536	746442	MNCLW00746	6550053
178535	746440	MNCLW00746	3180024
178525	746431	MNCLW00746	350026
178509	746399	MNCLW00746	4940018
178507	746399	MNCLW00746	710024
178506	746399	MNCLW00746	690020
178505	746399	MNCLW00746	5720227
178504	746398	MNCLW00746	8100023
178488	746374	MNCLW00746	1007
178479	746364	MNCLW00746	3500017
178473	746353	MNCLW00746	1030
178470	746353	MNCLW00746	8260033
178262	746119	MNCLW00746	2310013
178325	746184	MNCLW00746	2440026
178259	746113	MNCLW00746	6450010
178178	746042	MNCLW00746	1480013
178176	746038	MNCLW00746	205
178173	746036	MNCLW00746	531
178172	746036	MNCLW00746	5720082
178171	746036	MNCLW00746	2770030
178167	746022	MNCLW00746	1470023
178166	746022	MNCLW00746	2410035
178180	746043	MNCLW00746	6770022
178165	746022	MNCLW00746	433
178161	746018	MNCLW00746	7460013
178159	746018	MNCLW00746	600013
178158	746016	MNCLW00746	7460011
178157	746015	MNCLW00746	7460010
178156	746012	MNCLW00746	1373
178155	746012	MNCLW00746	5660016
178261	746117	MNCLW00746	918
178164	746019	MNCLW00746	7460014
178183	746044	MNCLW00746	846
178174	746037	MNCLW00746	1002
178200	746061	MNCLW00746	5720233
178257	746111	MNCLW00746	3500016
178252	746097	MNCLW00746	1750008
178251	746097	MNCLW00746	8360019
178250	746097	MNCLW00746	398
178197	746060	MNCLW00746	928
178246	746095	MNCLW00746	5130025
178245	746094	MNCLW00746	6770029
178244	746094	MNCLW00746	5110028
178243	746093	MNCLW00746	6130027
178247	746097	MNCLW00746	1560056
178241	746092	MNCLW00746	5130022
178240	746092	MNCLW00746	6140052
178239	746092	MNCLW00746	6140027
178229	746080	MNCLW00746	6770048
178242	746093	MNCLW00746	617
178219	746071	MNCLW00746	8260049
178212	746070	MNCLW00746	5110031
178208	746068	MNCLW00746	791
178653	747003	MNCLW00747	7460014
178652	747003	MNCLW00747	600013
178656	748004	MNCLW00748	1009
178657	748004	MNCLW00748	694
178660	751002	MNCLW00751	938
178661	751004	MNCLW00751	7160014
178663	753004	MNCLW00753	2810017
178664	753004	MNCLW00753	29
178665	753004	MNCLW00753	8360021
178668	754002	MNCLW00754	938
178669	755002	MNCLW00755	938
178670	756004	MNCLW00756	1009
179306	758574	MNCLW00758	2770030
178997	758307	MNCLW00758	2310014
